CowID,Day,Label,F0Mean,F0Max,F0Min,F0Range,Q25,Q50,Q75,Fpeak,Sound Duration,AMVar,AMRate,Formant Dispersal,Wiener Entropy Mean,File
207,2000-07-12,Calving,194.45425779139197,315.678041326108,74.92224894206232,240.75579238404566,-0.43383321911096573,0.008967722300440073,0.47276776283979416,21160,1.3699773242630386,395942300.0,22050.0,4289.756824296155,0.02434931,trial/207/July 12/Vocals/HFC_09.00.wav
207,2000-07-12,Calving,250.45084026257763,494.5534673532687,116.17334884406588,378.3801185092028,-0.5038952976465225,0.0001967049902305007,0.5294104069471359,24222,1.3699773242630386,67682450.0,22050.0,4398.71426839061,0.007895461,trial/207/July 12/Vocals/HFC_09.15.wav
207,2000-07-12,Calving,173.4111287434344,1389.5594643856593,65.23668639053254,1324.322777995127,-0.5537249147891998,-0.0035082907415926456,0.5571082532405853,30819,1.6486167800453515,-70588580.0,22050.0,4350.4487895280545,0.008994825,trial/207/July 12/Vocals/HFC_10.00_2.wav
207,2000-07-12,Calving,287.9357376034413,607.5907528444493,69.90150125543276,537.6892515890165,-0.5998043864965439,-0.02316813450306654,0.5690400153398514,24800,1.4164172335600906,-156320400.0,22050.0,4346.8755049473275,0.0156096155,trial/207/July 12/Vocals/HFC_08.15_1.wav
207,2000-07-12,Calving,239.266959480697,1983.8766099073468,71.19810431911415,1912.6785055882326,-0.3825114071369171,0.010555158834904432,0.4118758291006088,17698,1.4164172335600906,-255852560.0,22050.0,4346.966451848363,0.007904597,trial/207/July 12/Vocals/HFC_09.15_1.wav
207,2000-07-12,Calving,268.50450601409756,2205.0,75.7795642045445,2129.2204357954556,-0.5708003044128418,-0.005584119586274028,0.5777479559183121,16188,1.5789569160997732,304226800.0,22050.0,4407.476302580403,0.0026963267,trial/207/July 12/Vocals/HFC_10.00_1.wav
207,2000-07-12,Calving,277.2441088960542,1511.5195308955037,119.36080244393213,1392.1587284515717,-0.5673431903123856,-0.02046136185526848,0.5221399962902069,31461,1.6718367346938776,-324829500.0,22050.0,4507.802061881702,0.0062370393,trial/207/July 12/Vocals/HFC_08.30.wav
207,2000-07-12,Calving,278.8719837647873,1483.18291221211,174.9671560985521,1308.215756113558,-0.49500542134046555,0.004941495601087809,0.5246900767087936,25948,1.555736961451247,98279650.0,22050.0,4426.582726911254,0.006335057,trial/207/July 12/Vocals/HFC_09.15_2.wav
207,2000-07-12,Calving,274.9234317453263,1968.7496148088085,66.07741805074558,1902.672196758063,-0.44114992767572403,-0.0046229802537709475,0.4485190063714981,29463,1.7647165532879818,-117925410.0,22050.0,4454.372974657394,0.01494351,trial/207/July 12/Vocals/HFC_08.15_2.wav
207,2000-07-13,Post-calving,234.13893457649127,679.297111414934,70.48319800869497,608.813913406239,-0.21050706878304482,0.0012607675162144005,0.21039757132530212,28353,1.9736961451247166,470453900.0,22050.0,4269.9084123182165,0.02725258,"trial/207/July 13/Vocals/HFC_7,50.wav"
